HISTORY_ID,ACCOUNT_ID,TIMESTAMP,BALANCE,CURRENCY
3d8b7637bedd438dbf4d8ced6690b3de,ACC_E41F43CD1E4B,2025-03-11 16:06:00.000,108002.13,USD
d5802b32f3264e6a8b8b62b0bd6974e0,ACC_E41F43CD1E4B,2025-04-09 11:17:00.000,108611.80,USD
c93e856982324a42b323c3c60deeb229,ACC_E41F43CD1E4B,2025-04-10 00:00:00.000,112632.93,USD
4281cce3f66d44798c218f414db5894e,ACC_9ED7FC1B53E9,2023-03-06 13:16:39.234,12202.64,USD
f1b7a8066c26487c919b690abcbe4d23,ACC_9ED7FC1B53E9,2023-04-04 11:18:00.000,12607.10,USD
4eeaa6fd3dae40e58c1af48ba986e997,ACC_9ED7FC1B53E9,2023-05-05 14:49:00.000,12177.27,USD
67464daa6246425e814734ffe8a83a79,ACC_9ED7FC1B53E9,2023-06-05 16:32:00.000,12216.79,USD
703acc09c56e47c68914b7fc42b02d0f,ACC_9ED7FC1B53E9,2023-07-05 10:45:00.000,14070.01,USD
eb4fc3dfd3b84c58a75ad7e0e17fa37b,ACC_9ED7FC1B53E9,2023-08-06 10:57:00.000,11024.45,USD
54362fa5778f4613a350083088c42a61,ACC_9ED7FC1B53E9,2023-09-03 13:33:00.000,12681.88,USD
8f53561d67494e87b313be6f9a334369,ACC_9ED7FC1B53E9,2023-10-05 12:52:00.000,12515.87,USD
a30a7cf9496d4636bf47d4739067bc96,ACC_9ED7FC1B53E9,2023-11-05 17:40:00.000,10849.03,USD
4124ad665527406f8522685762a745a2,ACC_9ED7FC1B53E9,2023-12-05 14:02:00.000,13519.75,USD
a7696d490b2940b4b879205aa365efdf,ACC_9ED7FC1B53E9,2024-01-02 10:07:00.000,10191.90,USD
0abeef4893de45e79c4f5086805d3818,ACC_9ED7FC1B53E9,2024-01-28 09:14:00.000,11516.45,USD
44d1dff6bd9640e3b036bba8e93a79bc,ACC_9ED7FC1B53E9,2024-02-28 09:31:00.000,13212.61,USD
ada3095a94cf4f86b59fb4f44477ede9,ACC_9ED7FC1B53E9,2024-03-28 12:51:00.000,9498.38,USD
01688603a102444591fbb21252381190,ACC_9ED7FC1B53E9,2024-04-26 15:58:00.000,11385.34,USD
40199d675e1e47e2af50363b305dc184,ACC_9ED7FC1B53E9,2024-05-27 15:47:00.000,10733.59,USD
897bc2c94e9146d8b95b1be104f7f337,ACC_9ED7FC1B53E9,2024-06-28 09:26:00.000,15576.08,USD
a45c7ee107fa4250acf2c488bd379426,ACC_9ED7FC1B53E9,2024-07-28 11:32:00.000,9220.85,USD
c770be559d4d4be4b5e8c94cfbaa08cb,ACC_9ED7FC1B53E9,2024-08-25 13:49:00.000,11400.00,USD
a7a183034d7d4c2897a168edf7332227,ACC_9ED7FC1B53E9,2024-09-22 10:36:00.000,16164.69,USD
1df73902eeb74b9981e45b5b0bb71288,ACC_9ED7FC1B53E9,2024-10-21 17:16:00.000,16953.65,USD
f1b8307e2ccc46ea83970e0b2bbc4041,ACC_9ED7FC1B53E9,2024-11-20 09:38:00.000,8394.74,USD
b46382e4a67d4b028f737baf9ff042e6,ACC_9ED7FC1B53E9,2024-12-18 12:29:00.000,11782.54,USD
b8afee0a162e48e38890ec2d3b70ba69,ACC_9ED7FC1B53E9,2025-01-15 15:30:00.000,15541.66,USD
aa4d093ce7e549cd966ccf5fc5d7e450,ACC_9ED7FC1B53E9,2025-02-12 09:11:00.000,12761.83,USD
16c4167597fe4001b321e786a89ae5dc,ACC_9ED7FC1B53E9,2025-03-15 13:00:00.000,11586.22,USD
66ab2157bd07407ebe25ad9ac7fbbeb1,ACC_9ED7FC1B53E9,2025-04-10 00:00:00.000,14404.53,USD
261398eb1c934dbbb9111647265c6902,ACC_EA72CF4141AB,2025-02-06 11:17:49.944,95363.76,USD
8cf0bada1e914c55a0b15afd31113a53,ACC_EA72CF4141AB,2025-03-09 16:57:00.000,93105.20,USD
bd3bff152db649ac9cd07c3d928c66e0,ACC_EA72CF4141AB,2025-04-09 13:15:00.000,94737.84,USD
38a41fc89e324a53b151bd909eebb8ea,ACC_EA72CF4141AB,2025-04-10 00:00:00.000,91622.03,USD
2358fa336a0747c9a31dcc39f5610e4f,ACC_44EF67EFADA6,2024-01-27 02:47:06.469,89278.03,USD
fd254414b15f4450abb8fd1c58304d20,ACC_44EF67EFADA6,2024-02-26 12:02:00.000,93029.88,USD
07c38aaa45144364baeea78553bb2157,ACC_44EF67EFADA6,2024-03-28 11:59:00.000,95719.98,USD
27a0920dd2754b5dbaa91f620f9344ac,ACC_44EF67EFADA6,2024-04-28 16:41:00.000,86857.30,USD
5f338d7c38c14b6abe3f7f7551eb184a,ACC_44EF67EFADA6,2024-05-28 14:31:00.000,95838.00,USD
173ca8e882234aae95f81def72358194,ACC_44EF67EFADA6,2024-06-25 17:26:00.000,89039.80,USD
4ab2b17ed4154acbbf7947603038e733,ACC_44EF67EFADA6,2024-07-24 15:30:00.000,90675.17,USD
96fcc95c47f349efaaf815e29f027316,ACC_44EF67EFADA6,2024-08-25 16:06:00.000,96365.66,USD
876908b39ca746dc971b606eba325ad1,ACC_44EF67EFADA6,2024-09-22 14:03:00.000,88226.56,USD
0b59dac0521648e684e35c20bc5474de,ACC_44EF67EFADA6,2024-10-24 12:21:00.000,91080.28,USD
46e17826a9ca40d791c791c93b0c0f1a,ACC_44EF67EFADA6,2024-11-24 09:09:00.000,85448.30,USD
130503440d844423ae89ee7944face69,ACC_44EF67EFADA6,2024-12-26 15:07:00.000,96571.12,USD
6774b936c8a44747bb8c48c3edba4bbb,ACC_44EF67EFADA6,2025-01-23 11:15:00.000,95606.40,USD
f0d3e84315564c06bf87ba0318cff184,ACC_44EF67EFADA6,2025-02-22 12:01:00.000,85733.12,USD
096cf00d66f9401bab82ad73b3ec62f6,ACC_44EF67EFADA6,2025-03-23 16:16:00.000,92174.80,USD
e05184d22c39400caf752f9c01829448,ACC_44EF67EFADA6,2025-04-10 00:00:00.000,95220.06,USD
145b195d5b4e43e4a670c25a2a99ba7a,ACC_7B3C7D2FD60A,2023-03-16 02:28:07.378,78935.24,USD
d434217b1722461c94e6da704a12eff2,ACC_7B3C7D2FD60A,2023-04-15 14:44:00.000,69375.63,USD
5ba2bd53d7894a0eb633d5d6feca3cc9,ACC_7B3C7D2FD60A,2023-05-17 09:59:00.000,74043.79,USD
0f6458e9eb8745b09cd4e78b692488f7,ACC_7B3C7D2FD60A,2023-06-16 17:11:00.000,78694.09,USD
e680a6c69f124d46a0be7f8088d05eb7,ACC_7B3C7D2FD60A,2023-07-17 09:41:00.000,72162.88,USD
71fe9f1306a345568ea25443d82d3d2c,ACC_7B3C7D2FD60A,2023-08-17 17:20:00.000,78333.56,USD
d013960aaa474f9ab83627cc80c06921,ACC_7B3C7D2FD60A,2023-09-15 11:10:00.000,72607.36,USD
74fd1a9d7b5f4fa690da5cf35462af9b,ACC_7B3C7D2FD60A,2023-10-13 09:20:00.000,79390.47,USD
8b22e7422e704375b655bc9a8db4bfdf,ACC_7B3C7D2FD60A,2023-11-10 13:41:00.000,69736.40,USD
89e3988298174d04936e5bc5016b1259,ACC_7B3C7D2FD60A,2023-12-10 13:10:00.000,79925.10,USD
81151c172aea4a08a7f04a602a075ce4,ACC_7B3C7D2FD60A,2024-01-11 14:06:00.000,76545.84,USD
1da759248aa040fa825bbb3451c33d04,ACC_7B3C7D2FD60A,2024-02-08 11:15:00.000,74206.25,USD
20bfed4c52cf448bb7e7b7492673bddb,ACC_7B3C7D2FD60A,2024-03-11 17:58:00.000,80104.26,USD
0f821e42b0a44706a0a8a3216c1e62f5,ACC_7B3C7D2FD60A,2024-04-09 17:37:00.000,76532.39,USD
47d69fddda684de1a4a257f75a849900,ACC_7B3C7D2FD60A,2024-05-08 16:16:00.000,76884.26,USD
5888c264fa394c70b9cfa9b0f09a2af2,ACC_7B3C7D2FD60A,2024-06-05 11:55:00.000,80081.30,USD
b69595638bc948e8beebe80991efeb2d,ACC_7B3C7D2FD60A,2024-07-05 16:39:00.000,72875.99,USD
b6f49c8695c6489fa5ed0eeed4375dd5,ACC_7B3C7D2FD60A,2024-08-05 11:08:00.000,74187.70,USD
83dee16d66b941d09a4fe92110071099,ACC_7B3C7D2FD60A,2024-09-03 14:46:00.000,73878.03,USD
9b965aeed4834a25abdea92beed896fd,ACC_7B3C7D2FD60A,2024-10-04 13:25:00.000,77231.31,USD
f21e19759aa4479cba897750d9156b9d,ACC_7B3C7D2FD60A,2024-11-03 09:09:00.000,77382.08,USD
3b5d39e662ba43c698507465349fce57,ACC_7B3C7D2FD60A,2024-12-01 10:37:00.000,71280.09,USD
7d593fae0dde4be6a7b218a9e43cf490,ACC_7B3C7D2FD60A,2024-12-28 12:36:00.000,71973.08,USD
4cc7f2d34ad24577bf89e6cce0a25d67,ACC_7B3C7D2FD60A,2025-01-28 10:12:00.000,77292.99,USD
a091e6aee9a04bcea8b3d0822090d574,ACC_7B3C7D2FD60A,2025-02-27 11:06:00.000,78649.61,USD
8175f410fa0c4b049d9efc05f43fe558,ACC_7B3C7D2FD60A,2025-03-28 15:05:00.000,69832.09,USD
b81fe032e88c4e89bbf4eeb1954c4b3a,ACC_7B3C7D2FD60A,2025-04-10 00:00:00.000,80247.43,USD
7394a76318d14b34a129f096a0093d5b,ACC_6810E9C9F4B5,2023-05-30 13:03:28.244,45226.87,USD
e8effdb089814582892dee51c216ab68,ACC_6810E9C9F4B5,2023-06-28 11:37:00.000,41285.04,USD
ee8fd2ca0d0747f598eb4f92ceeda4a9,ACC_6810E9C9F4B5,2023-07-28 12:18:00.000,41795.88,USD
4a6896fb8ed740dca96af2148cac9cec,ACC_6810E9C9F4B5,2023-08-28 14:23:00.000,45425.93,USD
553470f4ab5c4deaa4f08c8fa718d5f8,ACC_6810E9C9F4B5,2023-09-28 16:05:00.000,41404.97,USD
b6f038cac77c4100bdc72de67acefe5a,ACC_6810E9C9F4B5,2023-10-28 15:33:00.000,41707.26,USD
4fc52e872af44ea788623d3d8da8ad0f,ACC_6810E9C9F4B5,2023-11-27 15:13:00.000,41833.88,USD
c1574ce5055a410eb7c56af6a9021cd2,ACC_6810E9C9F4B5,2023-12-28 10:37:00.000,46679.62,USD
a358a646a6254b9a9509f483c5f15c43,ACC_6810E9C9F4B5,2024-01-28 12:00:00.000,44918.57,USD
666f4b5ff6424d2281bf006a49297fe3,ACC_6810E9C9F4B5,2024-02-27 11:39:00.000,42174.10,USD
96efe0d004dd48ac8a827736c9a506a5,ACC_6810E9C9F4B5,2024-03-27 09:45:00.000,44227.86,USD
32d2c6894e784117818beb71a9268985,ACC_6810E9C9F4B5,2024-04-27 13:23:00.000,45724.74,USD
6edb417c72c5401dbffb317f812902bb,ACC_6810E9C9F4B5,2024-05-27 09:22:00.000,45117.23,USD
7c51686514b64b628df70ab873ae82e6,ACC_6810E9C9F4B5,2024-06-26 17:35:00.000,41425.83,USD
61398818f47e418cad8e3ce50e5fa57b,ACC_6810E9C9F4B5,2024-07-26 16:55:00.000,43453.42,USD
88eef77604de47b0a83c114b59ef24b4,ACC_6810E9C9F4B5,2024-08-25 13:35:00.000,41018.67,USD
1505d4682a2a46cfa70e058f1c38a974,ACC_6810E9C9F4B5,2024-09-26 15:02:00.000,46021.15,USD
bb9def61bca54ec9ab393dffb63ae3fa,ACC_6810E9C9F4B5,2024-10-26 11:26:00.000,46127.42,USD
e83c7315740b4d9cbe26ad8f03601562,ACC_6810E9C9F4B5,2024-11-26 09:58:00.000,45961.87,USD
cb917b158a324d28b108504690412fb7,ACC_6810E9C9F4B5,2024-12-26 11:54:00.000,44438.03,USD
af5944939839459288e9a9dfd5fe1fc0,ACC_6810E9C9F4B5,2025-01-27 13:04:00.000,46582.75,USD
1c4b43b626634918a41397d7a0aed586,ACC_6810E9C9F4B5,2025-02-27 11:09:00.000,46551.70,USD
102b68cbc681464289e5ce7576b31c01,ACC_6810E9C9F4B5,2025-03-28 12:35:00.000,44617.26,USD
b0ba1c4cf88948dba4a7f18b1504bbef,ACC_6810E9C9F4B5,2025-04-10 00:00:00.000,41417.34,USD
b8ebcd24d2e44b219a0dcb7f3af04a43,ACC_EB57BC4DC45E,2024-06-02 18:40:14.780,18427.48,USD
74758f1c114d43ce860cd818096c4c8f,ACC_EB57BC4DC45E,2024-07-02 09:28:00.000,17308.84,USD
6aae622d17494cfeb1024cbc9f7a3c47,ACC_EB57BC4DC45E,2024-07-28 11:53:00.000,19383.02,USD
fea8cd79b46745faa8883a5e4f0a711c,ACC_EB57BC4DC45E,2024-08-25 09:10:00.000,19619.70,USD
f5f20482a6c6407cadaa3a42a1a2ee87,ACC_EB57BC4DC45E,2024-09-26 17:14:00.000,19055.79,USD
d6f010d34f604d89b278137e7c7aa942,ACC_EB57BC4DC45E,2024-10-27 12:22:00.000,18321.54,USD
ab6b12718b2249d1a4bc5a93ea97a042,ACC_EB57BC4DC45E,2024-11-25 14:39:00.000,18068.06,USD
1866e4586e3147f6b27037d7edea37ff,ACC_EB57BC4DC45E,2024-12-23 10:20:00.000,19114.14,USD
58845c6741714e5ca02e33a355b732bf,ACC_EB57BC4DC45E,2025-01-22 17:22:00.000,18506.38,USD
37c6f5f1488942a29e188460d6b3a394,ACC_EB57BC4DC45E,2025-02-21 13:56:00.000,19317.35,USD
5a0429ce4ef3464da79e64b80cf416a1,ACC_EB57BC4DC45E,2025-03-21 15:29:00.000,17910.18,USD
8d69e16fd9dc42d387c71bddbcd25f58,ACC_EB57BC4DC45E,2025-04-10 00:00:00.000,18882.06,USD
868f6a1d0abf4b22994ba0ea7ee81894,ACC_21FD5524E3A5,2024-04-10 10:41:50.640,1877.50,USD
0f09989f3d9b4227a9a92fceda4d0686,ACC_21FD5524E3A5,2024-05-12 17:35:00.000,1730.96,USD
503f31b80407402897b2ba5f56d86184,ACC_21FD5524E3A5,2024-06-12 13:38:00.000,1855.91,USD
9f0cf99cb6af4c498e65a5f99e06f8dc,ACC_21FD5524E3A5,2024-07-13 11:17:00.000,1915.70,USD
a610fbb45e204577bf26d901b8c085c0,ACC_21FD5524E3A5,2024-08-10 15:13:00.000,1983.09,USD
8b3400a745ec4463b09c4a7455a10189,ACC_21FD5524E3A5,2024-09-11 14:52:00.000,2082.02,USD
9db60e1977394bcda31a988ba657bf89,ACC_21FD5524E3A5,2024-10-09 13:02:00.000,1847.41,USD
da4d890fb9604bf281947ce025325932,ACC_21FD5524E3A5,2024-11-10 17:46:00.000,1899.25,USD
de1b39c6c05144e2a1353a81854e4a2a,ACC_21FD5524E3A5,2024-12-08 14:30:00.000,1963.43,USD
204db2ed82cf4c599187aa1bd735059e,ACC_21FD5524E3A5,2025-01-06 16:15:00.000,1645.90,USD
9a6f427882cd4f92a8e219878c05511b,ACC_21FD5524E3A5,2025-02-07 12:57:00.000,1955.35,USD
4e96c99192fd4e1cac48cb09d9ef08a5,ACC_21FD5524E3A5,2025-03-08 12:35:00.000,1923.33,USD
33617989e53f4534901ea5ea3dcc91e9,ACC_21FD5524E3A5,2025-04-07 17:17:00.000,1804.46,USD
43b146b3e0214128af8f44b883d0542a,ACC_21FD5524E3A5,2025-04-10 00:00:00.000,2197.22,USD
98f0da5617eb41119e1dd19d205757fb,ACC_D3871C991264,2024-04-11 03:05:31.934,2115.79,USD
b8c7ea9ccf724b2c8bc6d722c1aa992f,ACC_D3871C991264,2024-05-11 16:41:00.000,2249.34,USD
a627bfa8f9de44ecb6c3e3cdab43c511,ACC_D3871C991264,2024-06-12 17:06:00.000,1851.89,USD
70b66453f9324d978ef8deecf1772b4d,ACC_D3871C991264,2024-07-14 09:13:00.000,1896.50,USD
4cce9c4d9f9a4f3e8172d5c26b8f1684,ACC_D3871C991264,2024-08-12 10:18:00.000,2029.92,USD
8a918ea5bf524d23890d13405733f5ec,ACC_D3871C991264,2024-09-10 13:12:00.000,1961.90,USD
0e7113d938b048da944828f2aeac0b30,ACC_D3871C991264,2024-10-08 16:15:00.000,2077.87,USD
3f0212eba7164c0a8d7af1c382251b96,ACC_D3871C991264,2024-11-06 16:33:00.000,2180.89,USD
188d964de950431ebb0d8271de256e1c,ACC_D3871C991264,2024-12-05 15:51:00.000,2085.44,USD
7a347641da1744acb64e781d52dd80da,ACC_D3871C991264,2025-01-02 11:04:00.000,2126.30,USD
e99760b637984293bce8a5609c38ed27,ACC_D3871C991264,2025-01-28 14:16:00.000,2064.59,USD
3a0c2f43eb0a426d9d9831710d53feb0,ACC_D3871C991264,2025-02-27 14:44:00.000,2363.86,USD
c0d2a17b0e2542949c9ad3e73ca2e8d5,ACC_D3871C991264,2025-03-28 09:27:00.000,1871.21,USD
a2f07bb6710345d4b2c0597462196b46,ACC_D3871C991264,2025-04-10 00:00:00.000,2292.19,USD
ff9dc28a46a04e848cbc1887d67dafee,ACC_F4E622DCD911,2024-04-09 17:28:12.045,1503.42,USD
173fe79fe71949a492b56e1017005a33,ACC_F4E622DCD911,2024-05-07 16:24:00.000,1418.55,USD
70607ea6c67a4a7b9644d242a1936975,ACC_F4E622DCD911,2024-06-05 12:31:00.000,1551.22,USD
b7133c9bac894677924b9ed5836b189b,ACC_F4E622DCD911,2024-07-03 09:26:00.000,1464.44,USD
84afd37448f54789aa9bfb1105726c9f,ACC_F4E622DCD911,2024-08-04 16:22:00.000,1551.98,USD
cdaf9444cc8a47c7bae1e11bad93ee60,ACC_F4E622DCD911,2024-09-01 15:02:00.000,1538.50,USD
f0294eecb0954139b6b90626ffc9c5f6,ACC_F4E622DCD911,2024-10-02 15:41:00.000,1395.50,USD
15da14316bd04874b264432a265b472a,ACC_F4E622DCD911,2024-10-28 12:04:00.000,1511.32,USD
9a4343d7607b4641be58c5093666529d,ACC_F4E622DCD911,2024-11-25 12:22:00.000,1542.64,USD
c78e230728934e04a0ebffca4f319f64,ACC_F4E622DCD911,2024-12-27 09:23:00.000,1669.02,USD
9b2493091afd45809d42e13c96809220,ACC_F4E622DCD911,2025-01-28 14:31:00.000,1402.67,USD
a2b070bd1ecb4716a349050bf495e354,ACC_F4E622DCD911,2025-02-28 09:41:00.000,1543.96,USD
08c925e637994cfc8f071b2b997fa8e6,ACC_F4E622DCD911,2025-04-01 13:48:00.000,1738.41,USD
4bd8e678111d4a2daf0811b7f64b2722,ACC_F4E622DCD911,2025-04-10 00:00:00.000,1918.51,USD
e33f412a94104db6a167670c41d26859,ACC_C23FD7D0D3F9,2022-02-26 10:44:31.967,3113.74,USD
a0b0bf18698f48b589ed1509e0ffc883,ACC_C23FD7D0D3F9,2022-03-27 10:11:00.000,2826.28,USD
75a84dfdbcb7429fa27379cd57e3c33a,ACC_C23FD7D0D3F9,2022-04-26 16:33:00.000,3081.39,USD
80a5042f88954c5191302a5772650c3a,ACC_C23FD7D0D3F9,2022-05-27 15:17:00.000,3005.54,USD
f24a606c865b424f9bacb10b6c2f5ccd,ACC_C23FD7D0D3F9,2022-06-25 12:31:00.000,3313.69,USD
758886b4b16242af98b65ac4d3829952,ACC_C23FD7D0D3F9,2022-07-25 10:04:00.000,3265.87,USD
268e3eaadb7c4d9f9d34d1352dbf321c,ACC_C23FD7D0D3F9,2022-08-23 11:21:00.000,3023.38,USD
8f342062497d441f8592069f39c37ec6,ACC_C23FD7D0D3F9,2022-09-24 10:25:00.000,2931.07,USD
c798ae9edc6f4c3fb2862b0fc981fdcc,ACC_C23FD7D0D3F9,2022-10-26 13:19:00.000,3372.39,USD
07d02fae8418488dbb97f798df53e8ff,ACC_C23FD7D0D3F9,2022-11-26 16:34:00.000,3261.88,USD
6e2e9093c90b45a18c8e75b12ebdb60d,ACC_C23FD7D0D3F9,2022-12-25 09:28:00.000,3162.03,USD
e7dc565b67b641058c0401025f49e0ea,ACC_C23FD7D0D3F9,2023-01-26 14:21:00.000,2825.96,USD
38b825b87d074ef5bd28ab8904ea3cf2,ACC_C23FD7D0D3F9,2023-02-27 11:37:00.000,3270.26,USD
e5d2830428ce4a05b9c3b16e1edfe8bd,ACC_C23FD7D0D3F9,2023-03-28 10:45:00.000,3706.57,USD
b74a567388e649dd84f7695fa4676cc4,ACC_C23FD7D0D3F9,2023-04-27 17:17:00.000,3494.95,USD
2b27e83d985c4975afda80ba2defa8ee,ACC_C23FD7D0D3F9,2023-05-28 11:25:00.000,3502.12,USD
2498d4cf5db44adfb7abbd025e5020de,ACC_C23FD7D0D3F9,2023-06-26 15:38:00.000,2971.49,USD
57b1c7be4b0b4bf89b8e77146d558e0d,ACC_C23FD7D0D3F9,2023-07-27 12:02:00.000,2581.93,USD
664ff7d846e94cceb10524ad7b9e7c88,ACC_C23FD7D0D3F9,2023-08-28 16:22:00.000,4222.46,USD
d74cf19820334c918a68f6a8e1edcef0,ACC_C23FD7D0D3F9,2023-09-28 10:52:00.000,3305.25,USD
c8a8f276676049c0b886ea88f77ffe30,ACC_C23FD7D0D3F9,2023-10-28 11:43:00.000,2835.41,USD
a383adf69ada4b0b972eca6c00292017,ACC_C23FD7D0D3F9,2023-11-28 13:01:00.000,2481.33,USD
41392c350a7b4b3ca56df0df4891e72a,ACC_C23FD7D0D3F9,2023-12-26 15:12:00.000,3020.10,USD
4ebcf6926f90458e9b7e809e25d281a0,ACC_C23FD7D0D3F9,2024-01-23 09:41:00.000,3365.82,USD
70d3683fbd354f5f9dde34a297ba7fa8,ACC_C23FD7D0D3F9,2024-02-21 14:41:00.000,2988.21,USD
df973fc62fb745aa8dc6f0952923c647,ACC_C23FD7D0D3F9,2024-03-21 15:13:00.000,3623.77,USD
3bef6743dee44b9ebc72612859339d77,ACC_C23FD7D0D3F9,2024-04-22 15:43:00.000,3517.68,USD
8c8b5984b68d42bdbc989a29b380ca7f,ACC_C23FD7D0D3F9,2024-05-24 10:10:00.000,3957.34,USD
0ccd2b9e72da4131ac40994036bf351e,ACC_C23FD7D0D3F9,2024-06-21 10:22:00.000,4635.27,USD
3cc1eac1b91546e7b14ef7767b66d57a,ACC_C23FD7D0D3F9,2024-07-22 16:26:00.000,2413.04,USD
1f8f68883fd042a5b67264619116cd43,ACC_C23FD7D0D3F9,2024-08-23 10:56:00.000,2962.03,USD
41d3abd0cefd4599bb29a8e4782ee715,ACC_C23FD7D0D3F9,2024-09-24 10:26:00.000,2848.65,USD
66253a2f984e4210890a65836ffd2052,ACC_C23FD7D0D3F9,2024-10-25 09:16:00.000,4671.70,USD
092e550f41d34a99b5da9dcf9f11b755,ACC_C23FD7D0D3F9,2024-11-24 15:33:00.000,1764.66,USD
3f1629eafaf14f73927ebf56264cd566,ACC_C23FD7D0D3F9,2024-12-22 13:51:00.000,3647.85,USD
8ef1eccb186d4aab9317db6a6dd55ee4,ACC_C23FD7D0D3F9,2025-01-19 17:42:00.000,4226.27,USD
51f00c1b0b2b4c06a21a420d6ce4c90a,ACC_C23FD7D0D3F9,2025-02-16 15:23:00.000,2505.06,USD
74f458f4c9b74ad3b015b3a728891b8a,ACC_C23FD7D0D3F9,2025-03-16 15:11:00.000,4071.53,USD
36e7f256755a42e9bde9d0bbaf0e98d2,ACC_C23FD7D0D3F9,2025-04-10 00:00:00.000,3025.12,USD
a62c10ab4e4b4908a1a7d413c8bcb33c,ACC_7730CB8A9B18,2025-01-08 22:11:46.565,12811.12,USD
4866e5839bed4d65af7969c7fcce3ebe,ACC_7730CB8A9B18,2025-02-07 17:07:00.000,11119.25,USD
782e15b2452e4482af920dd5ff1f363a,ACC_7730CB8A9B18,2025-03-10 17:46:00.000,12773.81,USD
e991319fe5df4f8189580bbcc82240e8,ACC_7730CB8A9B18,2025-04-10 00:00:00.000,12649.24,USD
eee82fd598094882a2fc5152b6ce131f,ACC_B5F3603A4EDC,2025-01-01 17:35:25.020,29151.94,USD
190d942f75d24119af78c9a8be181b6d,ACC_B5F3603A4EDC,2025-01-28 15:25:00.000,27984.08,USD
313987623adf43d286fe09577b664e52,ACC_B5F3603A4EDC,2025-02-28 14:46:00.000,30299.58,USD
449517cb097448fe9b9e051283274a9c,ACC_B5F3603A4EDC,2025-03-28 10:11:00.000,30615.99,USD
8319105bc342412bac09502d147f7b5a,ACC_B5F3603A4EDC,2025-04-10 00:00:00.000,25976.50,USD
c1b55a27c6744ca38784c118f9ad17d1,ACC_8A87623366A8,2024-01-04 05:31:05.277,3602.96,USD
db5ef5475cb0466f9a99ed9c2e206538,ACC_8A87623366A8,2024-02-01 17:06:00.000,3539.27,USD
9c5f0991a95247e386ca85db1446186b,ACC_8A87623366A8,2024-03-01 15:26:00.000,3219.41,USD
46185bd8cd9046c08dc6a83c12cbeb65,ACC_8A87623366A8,2024-04-02 17:06:00.000,3245.62,USD
23b33ce4b2af4791a3fad4109a7d3fa3,ACC_8A87623366A8,2024-04-28 10:13:00.000,3374.83,USD
d8f86efe4d1440ba83f818bdb905bb41,ACC_8A87623366A8,2024-05-26 16:43:00.000,3470.17,USD
8364bd49b2fd41e28f63a2f533267fba,ACC_8A87623366A8,2024-06-26 17:17:00.000,3313.93,USD
7a1d47e7019d414380e466cc3fa7a15f,ACC_8A87623366A8,2024-07-24 10:04:00.000,3082.03,USD
2beeee59407b4b75a9c85e327066bed7,ACC_8A87623366A8,2024-08-24 09:45:00.000,3176.43,USD
47d9d05ebbb24a9bb8929d954ef2eb5c,ACC_8A87623366A8,2024-09-23 11:15:00.000,3187.93,USD
1acba0cc20644145acd8af3628c7ad22,ACC_8A87623366A8,2024-10-24 12:03:00.000,3501.55,USD
9d84ab8d172d4d23b3c10897dbced52e,ACC_8A87623366A8,2024-11-21 10:56:00.000,3237.27,USD
677944642cb44343b5db5c58f0b7f562,ACC_8A87623366A8,2024-12-23 17:36:00.000,3522.72,USD
31e717b1ccf944c186ec532dde9dfdcb,ACC_8A87623366A8,2025-01-22 15:43:00.000,2640.55,USD
02bf890989cc4f4ab88d4b6d69d83d8a,ACC_8A87623366A8,2025-02-23 10:14:00.000,3584.81,USD
ee68731173a4455cbeafdf71e0a83e65,ACC_8A87623366A8,2025-03-23 15:24:00.000,3451.27,USD
2e98c0c90181455d85230c8680bb11c3,ACC_8A87623366A8,2025-04-10 00:00:00.000,3114.44,USD
4d36a946a8de4e85af40efc87e5e440a,ACC_FF3CC3642386,2024-10-12 02:39:55.050,86914.10,USD
38a2b01e29a546ddab4902adf80edcaa,ACC_FF3CC3642386,2024-11-11 14:57:00.000,90649.32,USD
95670a0e6d594511bdefeba10f52e410,ACC_FF3CC3642386,2024-12-11 13:13:00.000,82093.65,USD
089e99a27a59496f8711491153483129,ACC_FF3CC3642386,2025-01-09 13:33:00.000,85433.19,USD
f31baff1ed6f4cef864f711282c98c99,ACC_FF3CC3642386,2025-02-09 13:54:00.000,91287.73,USD
33b1c56e05ce455a8a7dc8caebf35e83,ACC_FF3CC3642386,2025-03-10 12:39:00.000,88174.80,USD
429438cb8b2143e1a712d7c53b973f1c,ACC_FF3CC3642386,2025-04-07 13:33:00.000,89306.98,USD
a34b14c82b9946748502cf86a5405f55,ACC_FF3CC3642386,2025-04-10 00:00:00.000,87959.73,USD
e18f1c9503094050a4292b3dfb3fac1c,ACC_2E3D8E44B045,2024-06-30 05:45:58.226,11517.66,USD
ecef65535b5147168fd1f4f592261af4,ACC_2E3D8E44B045,2024-07-28 12:24:00.000,11785.09,USD
e2179b1f61a14850a84c40a1953429b3,ACC_2E3D8E44B045,2024-08-25 11:46:00.000,11890.19,USD
95cf879476bd4d3284ba12a0de6dc340,ACC_2E3D8E44B045,2024-09-24 13:26:00.000,13384.44,USD
47b78fefc3234279be6c17ee5512247a,ACC_2E3D8E44B045,2024-10-25 14:58:00.000,12593.08,USD
98a64893facc4882a4da6672b0a6cf2a,ACC_2E3D8E44B045,2024-11-23 09:04:00.000,13205.05,USD
