TRANSACTION_ID,PORTFOLIO_ID,TIMESTAMP,TICKER,TRANSACTION_TYPE,QUANTITY,PRICE,TOTAL_AMOUNT,CURRENCY
TXN_6B8415A7107747CD,PF_595F03736E,2022-10-06 13:39:07.970,BLK,Buy,382.4820000000000000,182.20,69688.22,USD
TXN_113A88D3212B49C0,PF_595F03736E,2022-10-06 15:48:18.970,LLY,Buy,927.2915000000000000,66.47,61637.07,USD
TXN_ECE07FA90C1045FD,PF_595F03736E,2022-10-06 16:38:25.122,NKE,Buy,367.7843000000000000,187.46,68944.84,USD
TXN_17AF3064CB5C4074,PF_595F03736E,2022-10-06 17:08:30.313,SLV,Buy,116.3182000000000000,106.19,12351.83,USD
TXN_AB974BC6E9D14BF6,PF_595F03736E,2022-10-06 17:29:19.299,SPY,Buy,330.4924000000000000,193.67,64006.46,USD
TXN_9E58FFB711C24324,PF_595F03736E,2022-10-06 18:36:40.301,COP,Buy,159.3304000000000000,396.28,63139.45,USD
TXN_CA781BF2FAF44183,PF_9B91FC1C78,2022-10-09 03:58:27.594,CASH,Deposit,2164.6640442020300000,1.00,2164.66,USD
TXN_DCCFDEBAEF1F43DA,PF_595F03736E,2022-10-23 02:54:01.725,CASH,Withdrawal,1438.3347973091700000,1.00,1438.33,USD
TXN_A10C8D8D03CE4D7A,PF_2748ED7FE7,2022-11-05 10:08:35.133,CASH,Deposit,57748.1200000000000000,1.00,57748.12,USD
TXN_C1BFBDB7A58E4DDC,PF_2748ED7FE7,2022-11-22 08:35:59.467,WFC,Sell,107.2567793915015000,455.33,48837.23,USD
TXN_3BF2F13DC1DD4871,PF_BC693F199C,2022-12-02 11:20:00.669,CASH,Deposit,4328.6064774234500000,1.00,4328.61,USD
TXN_6B0762F9B1CF4C9E,PF_CE34DD9A4B,2022-12-06 09:58:03.599,BAC,Buy,66.3658000000000000,252.03,16726.17,USD
TXN_4D78D4580F8A4814,PF_CE34DD9A4B,2022-12-06 10:28:38.461,SLV,Buy,8.0757000000000000,313.91,2535.04,USD
TXN_EBF78622B2CA4F05,PF_CE34DD9A4B,2022-12-06 11:27:25.720,C,Buy,287.3862000000000000,52.69,15142.38,USD
TXN_339D8ACF0EF64536,PF_CE34DD9A4B,2022-12-06 12:52:11.536,GLD,Buy,21.0588000000000000,120.48,2537.16,USD
TXN_9CF1A5074F004814,PF_CE34DD9A4B,2022-12-06 14:01:20.761,BND,Buy,43.9639000000000000,413.17,18164.56,USD
TXN_D422C86598C0490B,PF_CE34DD9A4B,2022-12-06 14:28:28.470,XOM,Buy,73.0956000000000000,247.97,18125.52,USD
TXN_A84757F5CEF94A09,PF_CE34DD9A4B,2022-12-06 14:34:49.585,TLT,Buy,18.2387000000000000,140.32,2559.25,USD
TXN_211E702C46454489,PF_CE34DD9A4B,2022-12-06 14:41:47.046,VOO,Buy,135.6565000000000000,134.38,18229.52,USD
TXN_C7791661647740C3,PF_CE34DD9A4B,2022-12-06 15:01:24.611,MPC,Buy,154.8746000000000000,115.15,17833.81,USD
TXN_45F98A5CBAA241FF,PF_CE34DD9A4B,2022-12-06 16:21:28.806,IEF,Buy,39.7674000000000000,61.80,2457.63,USD
TXN_EBF7F77834314B76,PF_CE34DD9A4B,2022-12-06 16:54:54.186,AGG,Buy,52.5913000000000000,349.69,18390.65,USD
TXN_ED9F9ED7783A47EE,PF_CE34DD9A4B,2022-12-06 22:02:38.358,TSLA,Buy,54.6703000000000000,291.20,15919.99,USD
TXN_875E62E021B64FD5,PF_CE34DD9A4B,2022-12-07 00:27:55.094,RTX,Buy,119.3343000000000000,137.76,16439.49,USD
TXN_5D629A251B8D45C9,PF_CE34DD9A4B,2022-12-07 08:37:25.833,NVDA,Buy,53.4507000000000000,317.30,16959.91,USD
TXN_2DF67156F03D4260,PF_B519AFAF06,2022-12-11 17:17:43.872,CASH,Deposit,2686.9375771726000000,1.00,2686.94,USD
TXN_12B9BBBB4DF24D45,PF_2748ED7FE7,2023-01-05 08:16:31.506,CASH,Withdrawal,6944.5400000000100000,1.00,6944.54,USD
TXN_AD5F71F93B3643E5,PF_2748ED7FE7,2023-01-22 13:07:15.509,SLV,Buy,21.3520594466449700,317.36,6776.29,USD
TXN_2A79BFE4681F431E,PF_9D01A98E6B,2023-02-04 00:06:21.581,RTX,Buy,114.1225000000000000,284.11,32423.34,USD
TXN_35B7E98470D84B6A,PF_9D01A98E6B,2023-02-04 00:10:25.180,COP,Buy,66.1520000000000000,299.90,19838.98,USD
TXN_8736EC5F65A346D1,PF_9D01A98E6B,2023-02-04 00:46:00.654,GLD,Buy,30.0110000000000000,93.39,2802.73,USD
TXN_88791B19138147EE,PF_9D01A98E6B,2023-02-04 05:44:02.499,JPM,Buy,255.8107000000000000,118.71,30367.29,USD
TXN_A6559DF86244446D,PF_9D01A98E6B,2023-02-04 06:06:23.713,SLB,Buy,48.7255000000000000,406.38,19801.07,USD
TXN_46AE505ABB2D4147,PF_9D01A98E6B,2023-02-04 07:00:25.445,CVX,Buy,61.3533000000000000,325.74,19985.22,USD
TXN_637C7E1E34034E14,PF_9D01A98E6B,2023-02-04 09:29:32.214,IEF,Buy,12.7391000000000000,218.61,2784.89,USD
TXN_C2646DEE06D24BC2,PF_9D01A98E6B,2023-02-04 09:58:53.965,AMZN,Buy,114.1705000000000000,282.75,32281.71,USD
TXN_BCC983900F864E11,PF_9D01A98E6B,2023-02-04 13:23:43.083,TLT,Buy,5.9481000000000000,483.23,2874.30,USD
TXN_9A46700F4F2A4AD5,PF_9D01A98E6B,2023-02-04 14:12:09.639,XOM,Buy,108.6442000000000000,178.04,19343.01,USD
TXN_1A46EC87994446CC,PF_9D01A98E6B,2023-02-04 14:59:47.624,SLV,Buy,10.5787000000000000,267.56,2830.44,USD
TXN_C220A0DCA7994645,PF_9D01A98E6B,2023-02-04 16:25:35.730,DE,Buy,183.1349000000000000,167.65,30702.57,USD
TXN_6E6B31AB375640A2,PF_B519AFAF06,2023-02-08 10:10:47.954,CASH,Deposit,3109.2437803435300000,1.00,3109.24,USD
TXN_831E6AA28F3C4F00,PF_B15C49622F,2023-02-15 08:23:17.996,PFE,Buy,1468.0340000000000000,160.27,235281.81,USD
TXN_2D7695F0D22F42FF,PF_B15C49622F,2023-02-15 09:15:19.246,MRK,Buy,7230.0890000000000000,34.81,251679.40,USD
TXN_457EBBFB2729441A,PF_B15C49622F,2023-02-15 09:42:43.305,TMO,Buy,542.2806000000000000,464.45,251862.22,USD
TXN_301FB2A8B1DF4632,PF_B15C49622F,2023-02-15 13:51:08.020,NVDA,Buy,1296.8766000000000000,179.72,233074.66,USD
TXN_D6A545C15D2C48AF,PF_B15C49622F,2023-02-15 15:18:45.082,PEP,Buy,4267.4519000000000000,54.38,232064.03,USD
TXN_9F2AE13B8B914684,PF_B15C49622F,2023-02-15 17:24:23.346,SPY,Buy,257.4249000000000000,429.61,110592.31,USD
TXN_04CAC424BD8B478B,PF_B15C49622F,2023-02-15 17:24:58.752,BND,Buy,263.1454000000000000,425.71,112023.63,USD
TXN_D7316ABAEE2D4137,PF_B15C49622F,2023-02-15 18:52:53.237,XLF,Buy,264.0107000000000000,425.59,112360.31,USD
TXN_6DAE0D7E843B4F9A,PF_B15C49622F,2023-02-15 19:25:36.420,XOM,Buy,332.6843000000000000,330.74,110032.01,USD
TXN_D69A4A6F47E44F78,PF_B15C49622F,2023-02-15 22:05:18.365,SLV,Buy,424.4141000000000000,65.35,27735.46,USD
TXN_99A89079A2E447E1,PF_B15C49622F,2023-02-15 23:49:00.801,IVV,Buy,1922.4019000000000000,57.30,110153.63,USD
TXN_7FFCF64AE58A4797,PF_B15C49622F,2023-02-16 00:53:20.221,TLT,Buy,68.0253000000000000,409.01,27823.03,USD
TXN_5F35F604F38C4E1F,PF_B15C49622F,2023-02-16 00:54:45.000,GLD,Buy,91.3436000000000000,302.46,27627.79,USD
TXN_CDCB948374C542F4,PF_B15C49622F,2023-02-16 01:57:20.005,IEF,Buy,206.4713000000000000,134.13,27694.00,USD
TXN_888C9AA99DB44EE1,PF_B15C49622F,2023-02-16 02:51:39.299,CVX,Buy,531.8469000000000000,207.69,110459.28,USD
TXN_597551433D264E43,PF_B15C49622F,2023-02-16 03:46:36.367,VOO,Buy,483.9568000000000000,227.22,109964.66,USD
TXN_A444D29509204776,PF_891D036064,2023-02-16 14:58:59.938,XLE,Buy,125.3933000000000000,415.27,52072.08,USD
TXN_90543AC0CD254EE6,PF_891D036064,2023-02-16 16:18:58.736,PEP,Buy,1083.5231000000000000,277.20,300352.60,USD
TXN_E0E1072B514D4DE0,PF_891D036064,2023-02-16 16:42:12.945,IEF,Buy,68.7743000000000000,375.38,25816.50,USD
TXN_B5148CD5DBB04161,PF_891D036064,2023-02-16 20:00:31.288,JPM,Buy,5827.1261000000000000,48.54,282848.70,USD
TXN_9E930CE32BAF404E,PF_891D036064,2023-02-16 20:58:44.444,MPC,Buy,236.8816000000000000,218.60,51782.32,USD
TXN_CE13ABAFD66F410E,PF_891D036064,2023-02-16 21:26:09.555,MCD,Buy,749.3244000000000000,405.98,304210.72,USD
TXN_1DEC784A0B6D4105,PF_891D036064,2023-02-16 21:32:31.999,BAC,Buy,900.3395000000000000,318.99,287199.30,USD
TXN_7FF086C27A8F42B2,PF_891D036064,2023-02-17 01:24:57.336,SPY,Buy,116.8716000000000000,443.04,51778.79,USD
TXN_11819D77031F4B2B,PF_891D036064,2023-02-17 01:59:24.722,SLV,Buy,58.0048000000000000,455.43,26417.13,USD
TXN_DCC95C9767D74FFB,PF_891D036064,2023-02-17 03:16:17.989,GLD,Buy,78.6231000000000000,334.88,26329.30,USD
TXN_CE7C17A4BCE34252,PF_891D036064,2023-02-17 03:34:18.180,AGG,Buy,513.4881000000000000,102.71,52740.36,USD
TXN_F5802F24679E4344,PF_891D036064,2023-02-17 06:59:53.534,JNJ,Buy,1854.4482000000000000,145.26,269377.15,USD
TXN_583523D94FB544D3,PF_891D036064,2023-02-17 08:46:14.499,TLT,Buy,131.1241000000000000,204.03,26753.25,USD
TXN_D3F7B7A698A140E4,PF_891D036064,2023-02-17 09:31:27.434,VOO,Buy,114.5386000000000000,459.32,52609.87,USD
TXN_85C8BE4FCC90437B,PF_891D036064,2023-02-17 10:24:38.569,QQQ,Buy,106.4253000000000000,493.67,52538.98,USD
TXN_9138A2BEFD264047,PF_891D036064,2023-02-17 10:29:29.674,XLF,Buy,2522.5910000000000000,20.74,52318.54,USD
TXN_22C592770EF04FB2,PF_891D036064,2023-02-17 12:45:58.366,CVX,Buy,111.6736000000000000,469.63,52445.27,USD
TXN_109A08AA2F474623,PF_BC693F199C,2023-02-19 19:48:40.650,CASH,Withdrawal,54751.6300000000000000,1.00,54751.63,USD
TXN_85C8D36D3510424A,PF_55CEA77DA1,2023-02-20 00:55:20.849,CASH,Withdrawal,3563.9946316265600000,1.00,3563.99,USD
TXN_763B7F0E9B954C47,PF_66FA2249A5,2023-02-25 03:06:38.715,TLT,Buy,114.3116000000000000,108.22,12370.80,USD
TXN_B60FC9BB948E48B8,PF_66FA2249A5,2023-02-25 05:15:22.477,MPC,Buy,37.5110000000000000,351.46,13183.62,USD
TXN_0687B6181BD54AE0,PF_66FA2249A5,2023-02-25 07:39:56.782,SLV,Buy,61.1362000000000000,215.17,13154.68,USD
TXN_0922735950BB455D,PF_66FA2249A5,2023-02-25 09:01:26.004,BND,Buy,104.6824000000000000,123.33,12910.48,USD
TXN_5072791C21EE46D5,PF_66FA2249A5,2023-02-25 11:08:13.189,GLD,Buy,90.5915000000000000,148.40,13443.78,USD
TXN_FFDF543EAFB94E40,PF_66FA2249A5,2023-02-25 11:14:36.712,NVDA,Buy,584.3643000000000000,381.71,223057.70,USD
TXN_F70F79BB4440480E,PF_66FA2249A5,2023-02-25 16:08:08.378,META,Buy,535.9403000000000000,429.56,230218.52,USD
TXN_BB4133EF746644B5,PF_66FA2249A5,2023-02-25 19:34:01.746,LMT,Buy,706.3040000000000000,321.34,226963.73,USD
TXN_4A7F16C93C4743CD,PF_66FA2249A5,2023-02-25 21:56:30.586,QQQ,Buy,34.8830000000000000,381.50,13307.86,USD
TXN_FE09A85D3F92452A,PF_6CF3AD2B42,2023-03-04 23:44:28.114,VOO,Buy,38.7245000000000000,249.54,9663.31,USD
TXN_12EA6E259BFC4E37,PF_6CF3AD2B42,2023-03-05 00:24:52.972,HON,Buy,100.2254000000000000,220.01,22050.59,USD
TXN_77D0270423B24EC6,PF_6CF3AD2B42,2023-03-05 00:47:21.199,C,Buy,73.2560000000000000,292.21,21406.14,USD
TXN_D12374F7C05A40A1,PF_6CF3AD2B42,2023-03-05 01:44:05.841,GLD,Buy,70.5493000000000000,38.35,2705.57,USD
TXN_42E8E1E839D3479B,PF_6CF3AD2B42,2023-03-05 02:04:15.636,TLT,Buy,48.0133000000000000,56.28,2702.19,USD
TXN_1216B23DF5FA44D2,PF_B64EF28A48,2023-03-05 03:50:02.834,IEF,Buy,66.7834000000000000,351.32,23462.34,USD
TXN_0DD4D72CD95F4FC2,PF_B64EF28A48,2023-03-05 04:13:37.742,HON,Buy,412.6765000000000000,463.35,191213.66,USD
TXN_153F51BF22234C15,PF_6CF3AD2B42,2023-03-05 04:18:41.377,SLV,Buy,23.6477000000000000,113.55,2685.20,USD
TXN_043419322D684692,PF_B64EF28A48,2023-03-05 04:49:02.839,TLT,Buy,180.1308000000000000,129.59,23343.15,USD
TXN_39A3E55ACFBC4DEC,PF_A84474655A,2023-03-05 05:55:01.202,CASH,Deposit,4015.8646081648500000,1.00,4015.86,USD
TXN_7CB707687AB643D2,PF_B64EF28A48,2023-03-05 06:22:27.761,GOOGL,Buy,507.5262000000000000,394.94,200442.40,USD
TXN_800DD7D2B8F043CA,PF_6CF3AD2B42,2023-03-05 06:39:45.971,AMZN,Buy,685.6625000000000000,29.78,20419.03,USD
TXN_6F577804E1C44FAF,PF_6CF3AD2B42,2023-03-05 07:36:47.154,BND,Buy,19.3827000000000000,511.94,9922.78,USD
TXN_0A904BD58C1E4B9B,PF_B64EF28A48,2023-03-05 07:50:25.712,COP,Buy,733.0680000000000000,166.43,122004.51,USD
TXN_75D5ABA2517A4140,PF_B64EF28A48,2023-03-05 07:54:19.506,GLD,Buy,65.5830000000000000,353.89,23209.17,USD
TXN_D937096568624141,PF_6CF3AD2B42,2023-03-05 10:34:29.821,AGG,Buy,28.5267000000000000,345.62,9859.40,USD
TXN_D6A97F3B6B51422F,PF_6CF3AD2B42,2023-03-05 12:23:14.059,XLK,Buy,339.8062000000000000,27.66,9399.04,USD
TXN_380419EF55A040D6,PF_6CF3AD2B42,2023-03-05 13:34:27.866,RTX,Buy,65.8736000000000000,301.65,19870.77,USD
TXN_16842A8D6F004FAD,PF_6CF3AD2B42,2023-03-05 13:56:08.491,ABBV,Buy,82.0663000000000000,240.84,19764.85,USD
TXN_B3F93EC03A5441B5,PF_6CF3AD2B42,2023-03-05 14:06:49.159,QQQ,Buy,21.0815000000000000,465.12,9805.43,USD
TXN_A7C5B0635A51497D,PF_6CF3AD2B42,2023-03-05 14:18:26.557,XOM,Buy,22.4632000000000000,434.38,9757.56,USD
TXN_35A5F83D73A04C77,PF_B64EF28A48,2023-03-05 14:31:46.197,WMT,Buy,3013.9997000000000000,60.74,183070.34,USD
TXN_55E6F241A6B545E0,PF_6CF3AD2B42,2023-03-05 15:08:14.768,XLF,Buy,26.4742000000000000,372.80,9869.58,USD
TXN_CF46CF752B52406C,PF_B64EF28A48,2023-03-05 17:28:11.131,BND,Buy,4847.3691000000000000,26.07,126370.91,USD
TXN_D6654BDA41AA4346,PF_6CF3AD2B42,2023-03-05 17:41:42.178,KO,Buy,67.3710000000000000,279.60,18836.93,USD
TXN_CED10ADAC801475F,PF_6CF3AD2B42,2023-03-05 20:06:56.093,MPC,Buy,19.9996000000000000,481.57,9631.21,USD
TXN_F61B23410177470D,PF_B64EF28A48,2023-03-05 20:14:46.465,AAPL,Buy,406.2813000000000000,496.28,201629.28,USD
TXN_EAE59C319EC54F96,PF_2748ED7FE7,2023-03-05 20:28:22.484,CASH,Deposit,3818.3691245719700000,1.00,3818.37,USD
TXN_931871D138514BF2,PF_6CF3AD2B42,2023-03-05 21:42:27.094,IEF,Buy,11.6346000000000000,235.07,2734.95,USD
TXN_DD4B4519B2CA4B7D,PF_B64EF28A48,2023-03-05 22:16:46.937,MPC,Buy,305.2363000000000000,410.57,125320.87,USD
TXN_125B893DDFAB47C7,PF_B64EF28A48,2023-03-05 23:20:37.957,XLK,Buy,321.3738000000000000,386.33,124156.34,USD
TXN_6B6D0DD9609E4766,PF_B64EF28A48,2023-03-05 23:35:09.910,VOO,Buy,391.3842000000000000,305.78,119677.46,USD
TXN_7AF1D8B9D8AC4381,PF_B64EF28A48,2023-03-05 23:45:07.068,XLE,Buy,498.2233000000000000,247.79,123454.75,USD
TXN_23F9C3F440054491,PF_B64EF28A48,2023-03-06 00:12:47.093,SLV,Buy,87.8189000000000000,277.80,24396.09,USD
TXN_63458DA2AE9748CF,PF_B64EF28A48,2023-03-06 02:31:39.285,EOG,Buy,281.9142000000000000,435.23,122697.52,USD
TXN_35002F377F7C47DF,PF_BC693F199C,2023-03-09 08:41:45.034,TSLA,Buy,149.4149895815820000,323.41,48322.30,USD
TXN_A46EFFC15064473A,PF_C6FF9B16EA,2023-03-17 23:32:38.102,CASH,Deposit,161.8300000000001000,1.00,161.83,USD
TXN_5B3152015FA847E8,PF_A8F312858A,2023-03-23 12:32:21.527,XLK,Buy,157.8630000000000000,431.44,68108.41,USD
TXN_869D9E9EE47E4736,PF_A8F312858A,2023-03-23 14:21:56.279,DE,Buy,366.5454000000000000,173.99,63775.23,USD
TXN_58EEBE6EADC14A95,PF_A8F312858A,2023-03-23 15:43:27.022,PEP,Buy,135.9095000000000000,492.83,66980.28,USD
TXN_04150BD2E3FD4C6A,PF_A8F312858A,2023-03-23 16:47:37.290,TLT,Buy,35.8690000000000000,265.77,9532.90,USD
TXN_180BDA14BF994749,PF_A8F312858A,2023-03-23 16:49:51.452,XLF,Buy,670.2972000000000000,100.66,67472.12,USD
TXN_43941D6F58F944F1,PF_A8F312858A,2023-03-23 18:18:01.821,SLV,Buy,23.5239000000000000,434.07,10211.02,USD
TXN_3C2D339047814B1C,PF_A8F312858A,2023-03-23 20:47:44.196,AAPL,Buy,196.2026000000000000,295.19,57917.05,USD
TXN_F4FDF1D0F5B04B61,PF_A8F312858A,2023-03-24 00:09:42.166,IEF,Buy,44.9362000000000000,214.34,9631.63,USD
TXN_020FAB6C5D7244F0,PF_A8F312858A,2023-03-24 00:10:40.118,AGG,Buy,338.7890000000000000,200.88,68055.93,USD
TXN_7192F89A6E5E4643,PF_A8F312858A,2023-03-24 03:57:58.634,CAT,Buy,143.4327000000000000,438.50,62895.24,USD
TXN_BD04B2FF72464CF7,PF_A8F312858A,2023-03-24 08:34:43.289,QQQ,Buy,652.2359000000000000,107.59,70174.06,USD
TXN_12A7E10D1B4B41CE,PF_A8F312858A,2023-03-24 09:06:38.735,SPY,Buy,241.8255000000000000,291.84,70574.35,USD
TXN_54FD4F1DCE2D407A,PF_A8F312858A,2023-03-24 09:19:03.823,BLK,Buy,128.0777000000000000,454.31,58186.98,USD
TXN_5A4B275F1C424496,PF_A8F312858A,2023-03-24 10:23:12.938,GLD,Buy,347.5647000000000000,26.78,9307.78,USD
TXN_73FBB23510534C20,PF_B519AFAF06,2023-03-28 12:13:12.991,CASH,Withdrawal,1848.8571791328300000,1.00,1848.86,USD
TXN_AF5B5290BB024532,PF_2748ED7FE7,2023-03-31 22:01:21.141,CASH,Withdrawal,38285.4300000000000000,1.00,38285.43,USD
TXN_1DFB47B061F04D7C,PF_3B54A53C25,2023-04-06 05:14:00.025,JPM,Buy,1421.5742000000000000,332.11,472119.01,USD
TXN_B0A809FCE9CA4930,PF_3B54A53C25,2023-04-06 05:38:45.991,XLF,Buy,229.4535000000000000,261.44,59988.32,USD
TXN_8C12200D25DF4A71,PF_3B54A53C25,2023-04-06 06:17:31.196,LLY,Buy,2523.4532000000000000,171.80,433529.26,USD
TXN_B31A517023CD44F7,PF_3B54A53C25,2023-04-06 06:54:49.760,HON,Buy,1675.4187000000000000,283.95,475735.14,USD
TXN_9779BAC3FEAE4D10,PF_3B54A53C25,2023-04-06 13:38:19.051,MPC,Buy,595.4502000000000000,100.19,59658.16,USD
TXN_3D7FAAD75C734365,PF_3B54A53C25,2023-04-06 15:10:20.194,XOM,Buy,145.4636000000000000,412.86,60056.10,USD
TXN_5EF337D33F4F47A6,PF_3B54A53C25,2023-04-06 16:15:13.807,GLD,Buy,50.5845000000000000,452.02,22865.21,USD
TXN_52B4280475104DAB,PF_3B54A53C25,2023-04-06 16:33:59.029,AGG,Buy,1136.3836000000000000,54.35,61762.45,USD
TXN_968CBF80B03446DC,PF_3B54A53C25,2023-04-06 16:50:02.885,TLT,Buy,133.1999000000000000,177.13,23593.70,USD
TXN_B2E751E7B5314859,PF_3B54A53C25,2023-04-06 19:34:33.971,QQQ,Buy,546.5328000000000000,111.11,60725.26,USD
TXN_8627C98D7AB14AE9,PF_3B54A53C25,2023-04-06 21:37:58.806,IEF,Buy,234.5433000000000000,97.10,22774.15,USD
TXN_FBBE5DF5A4B04053,PF_3B54A53C25,2023-04-06 23:21:40.410,SLV,Buy,192.6080000000000000,121.89,23476.99,USD
TXN_73485489584440D2,PF_3B54A53C25,2023-04-06 23:32:33.523,EOG,Buy,318.4835000000000000,196.49,62578.82,USD
TXN_9F15AADCDF594900,PF_C6FF9B16EA,2023-04-08 15:46:58.811,NVDA,Sell,0.3665066738795080,330.21,121.02,USD
TXN_1DDCC51D355840ED,PF_A1BB26075D,2023-04-15 13:56:28.107,CASH,Deposit,4614.4382910937150000,1.00,4614.44,USD
TXN_89257F03AA4A48C1,PF_622F6F8DD9,2023-04-18 09:06:37.985,SLV,Buy,46.8267000000000000,37.12,1738.21,USD
TXN_FF36F0F0AD8A43C7,PF_622F6F8DD9,2023-04-18 13:55:02.172,GLD,Buy,7.9944000000000000,227.55,1819.13,USD
TXN_A06B8AD3623C42BB,PF_622F6F8DD9,2023-04-18 15:34:44.504,PG,Buy,47.5152000000000000,288.10,13689.13,USD
TXN_B46F7F0B31CA4FFC,PF_622F6F8DD9,2023-04-18 16:35:59.262,IEF,Buy,71.7608000000000000,26.21,1880.85,USD
TXN_56B5C25D315A4636,PF_622F6F8DD9,2023-04-18 17:04:33.523,BLK,Buy,199.8948000000000000,68.98,13788.74,USD
TXN_4A7234ECD8164809,PF_622F6F8DD9,2023-04-18 18:32:49.892,QQQ,Buy,90.4664000000000000,175.26,15855.14,USD
TXN_21200E95E7794EA0,PF_622F6F8DD9,2023-04-18 18:45:42.877,EOG,Buy,41.7782000000000000,384.59,16067.48,USD
TXN_047B8650EE494FFA,PF_622F6F8DD9,2023-04-18 19:55:33.982,TLT,Buy,6.6478000000000000,270.25,1796.57,USD
TXN_DB52CC5249F04F9D,PF_F4E559264D,2023-04-18 23:04:05.657,MPC,Buy,44.1867000000000000,100.75,4451.81,USD
TXN_ABF40DFCA5654B89,PF_622F6F8DD9,2023-04-18 23:18:13.401,IVV,Buy,41.1286000000000000,389.16,16005.61,USD
TXN_9955EE5598BD46D7,PF_F4E559264D,2023-04-19 01:01:40.437,BLK,Buy,337.1804000000000000,371.09,125124.27,USD
TXN_24608E647801465A,PF_F4E559264D,2023-04-19 03:18:28.158,XLK,Buy,28.8802000000000000,152.18,4394.99,USD
TXN_91DD9BFBA2CD437D,PF_622F6F8DD9,2023-04-19 03:52:28.864,GOOGL,Buy,91.8978000000000000,152.21,13987.76,USD
TXN_A6FD89498B9F4D50,PF_F4E559264D,2023-04-19 04:34:14.277,EOG,Buy,10.1956000000000000,422.52,4307.84,USD
TXN_C28B773C53644E6C,PF_F4E559264D,2023-04-19 04:36:57.452,IEF,Buy,26.9891000000000000,288.17,7777.45,USD
TXN_20ECEA22DAF84146,PF_622F6F8DD9,2023-04-19 07:11:37.225,ABBV,Buy,30.2286000000000000,502.91,15202.27,USD
TXN_9489FFF35C144B9C,PF_622F6F8DD9,2023-04-19 07:35:08.621,SPY,Buy,61.7600000000000000,263.98,16303.40,USD
TXN_0D8D57DAFA3547D1,PF_F4E559264D,2023-04-19 12:48:36.265,AGG,Buy,8.8820000000000000,485.96,4316.30,USD
TXN_58EBC7A2EF83438A,PF_F4E559264D,2023-04-19 15:23:56.013,SLV,Buy,24.9689000000000000,309.85,7736.61,USD
TXN_6A6FA94C03B24F94,PF_F4E559264D,2023-04-19 16:12:03.798,SPY,Buy,17.8841000000000000,251.95,4505.90,USD
TXN_D9BE0C2BDDB0425B,PF_F4E559264D,2023-04-19 17:26:17.394,COP,Buy,80.4171000000000000,56.11,4512.20,USD
TXN_90B61257CF53404B,PF_F4E559264D,2023-04-19 17:32:55.942,XLF,Buy,25.0218000000000000,179.06,4480.40,USD
TXN_349ADFF6AFD647DE,PF_F4E559264D,2023-04-19 18:11:22.188,TLT,Buy,15.9573000000000000,527.71,8420.83,USD
TXN_57FBE828927B4F57,PF_F4E559264D,2023-04-19 18:26:25.525,BAC,Buy,1068.8879000000000000,137.63,147111.04,USD
TXN_3586F07E2E9A4A61,PF_F4E559264D,2023-04-19 19:40:07.106,GLD,Buy,81.5076000000000000,97.47,7944.55,USD
TXN_B1ED1E54389F4B7A,PF_F4E559264D,2023-04-19 20:14:03.799,MS,Buy,314.5568000000000000,429.52,135108.44,USD
TXN_9C33AAC818A94EE0,PF_F4E559264D,2023-04-19 21:19:17.883,UNH,Buy,665.8183000000000000,201.37,134075.83,USD
TXN_597BCB47CE6449C3,PF_2748ED7FE7,2023-04-20 22:55:23.197,GS,Buy,85.0126171071140000,761.10,64703.10,USD
TXN_8BB0D9835B064CF2,PF_BC693F199C,2023-04-21 12:34:49.261,CASH,Deposit,3879.4045197075000000,1.00,3879.40,USD
TXN_1903709D301543F3,PF_B15C49622F,2023-05-01 04:45:25.814,CASH,Deposit,6687.5700000000000000,1.00,6687.57,USD
TXN_AF3D547E0A5B4C1B,PF_952A112CA9,2023-05-01 09:08:57.249,XLK,Buy,1853.0542000000000000,62.33,115500.87,USD
TXN_7ED4C5C75E4D44CA,PF_952A112CA9,2023-05-01 10:05:33.460,MPC,Buy,1052.5964000000000000,110.84,116669.78,USD
TXN_194CA08D35EA4DD3,PF_952A112CA9,2023-05-01 10:16:13.989,C,Buy,449.2626000000000000,362.68,162938.56,USD
TXN_C5ECE5D0DA744D79,PF_952A112CA9,2023-05-01 12:04:00.073,GLD,Buy,236.6466000000000000,79.33,18773.17,USD
TXN_4495E8FC933B4084,PF_952A112CA9,2023-05-01 16:22:17.030,COST,Buy,2512.9639000000000000,63.86,160477.87,USD
TXN_34D971AFC4084C05,PF_952A112CA9,2023-05-01 17:44:57.190,QQQ,Buy,501.5175000000000000,233.44,117074.25,USD
TXN_4ECB802BF2B14773,PF_952A112CA9,2023-05-01 18:29:59.967,SLV,Buy,259.1233000000000000,73.19,18965.23,USD
TXN_4C95BD15DEDA455B,PF_952A112CA9,2023-05-01 19:57:07.484,META,Buy,381.1124000000000000,411.15,156694.36,USD
TXN_C4DE40A6BE1540CC,PF_952A112CA9,2023-05-02 00:48:51.428,TLT,Buy,321.9544000000000000,59.82,19259.31,USD
TXN_5C3C5E83391144FE,PF_952A112CA9,2023-05-02 02:38:54.153,EOG,Buy,1242.0303000000000000,94.53,117409.12,USD
TXN_3CF113BF882349AA,PF_952A112CA9,2023-05-02 05:14:46.042,BND,Buy,240.9865000000000000,483.29,116466.37,USD
TXN_7554C24003FA4EF0,PF_952A112CA9,2023-05-02 05:16:32.910,IEF,Buy,68.7160000000000000,284.74,19566.19,USD
